Species,Long,Lat
Manatee,-80.08031,26.91718
Manatee,-80.04298,26.55634
Manatee,-80.29517,27.19622
Manatee,-80.12109,26.32767
Manatee,-80.18646,26.0776
Manatee,-80.938,29.06451
Manatee,-80.64025,28.40939
Manatee,-81.926265,26.533504
Manatee,-80.57942,28.03155
Manatee,-80.63823,28.40894
Manatee,-80.69484,28.37999
Manatee,-81.608,25.9031
Manatee,-82.552528,27.847804
Manatee,-80.4935,27.84187
Manatee,-80.63223,28.39788
Manatee,-81.956564,26.634601
Manatee,-82.585696,27.513264
Manatee,-80.68563,28.34301
Manatee,-82.70775,27.523026
Manatee,-80.295179,27.19626
Manatee,-80.185344,27.174041
Manatee,-82.667299,28.016242
Manatee,-81.477993,30.700506
Manatee,-82.719206,27.537049
Manatee,-80.69334,28.40138
Manatee,-82.398214,27.851945
Manatee,-80.188354,27.184337
Manatee,-81.27523,29.872634
Manatee,-80.197533,25.5
Manatee,-80.169153,27.170045
Manatee,-81.7328,26.7181
Manatee,-80.80094,28.58749
Manatee,-80.69607,28.388
Manatee,-81.611154,30.31853
Manatee,-82.0768,26.5018
Manatee,-81.123509,29.259134
Manatee,-80.915967,26.764083
Manatee,-80.145323,25.748114
Manatee,-81.9579,26.6357
Manatee,-81.915,26.6609
Manatee,-80.61487,28.33043
Manatee,-80.249043,27.106161
Manatee,-81.689139,30.415394
Manatee,-81.622684,30.399489
Manatee,-81.600656,30.409001
Manatee,-80.62859,28.11731
Manatee,-81.755333,26.01366
Manatee,-82.345113,26.93967
Manatee,-80.36009,27.63754
Manatee,-80.50864,27.81422
Manatee,-80.067865,26.434499
Manatee,-80.168916,26.166463
Manatee,-80.070679,26.866437
Manatee,-81.640987,30.107261
Manatee,-80.120813,26.224176
Manatee,-80.66945,28.38961
Manatee,-80.61265,28.07459
Manatee,-80.715204,26.753004
Manatee,-80.278769,25.737609
Manatee,-80.115209,26.158719
Manatee,-80.69696,28.36883
Manatee,-84.081012,30.093255
Manatee,-80.196005,27.159792
Manatee,-80.80069,28.61946
Manatee,-80.75691,28.46861
Manatee,-80.67524,28.39323
Manatee,-80.37858,27.64806
Manatee,-81.7028,25.943453
Manatee,-82.05625,26.644517
Manatee,-81.8442,26.664583
Manatee,-82.402128,27.793528
Manatee,-80.72968,28.53038
Manatee,-80.84396,26.580347
Manatee,-80.79251,28.62531
Manatee,-80.62058,28.51791
Manatee,-80.133804,25.90841
Manatee,-80.306448,27.513844
Manatee,-80.369927,27.044591
Manatee,-80.58395,28.02938
Manatee,-80.921953,25.167159
Manatee,-82.660127,28.824882
Manatee,-82.162753,26.828083
Manatee,-80.70118,28.74197
Manatee,-82.977025,29.489521
Manatee,-81.094242,29.31563
Manatee,-80.201197,25.774382
Manatee,-81.796333,26.693833
Manatee,-82.418031,27.783652
Manatee,-81.780991,26.69033
Manatee,-80.762203,28.468145
Manatee,-82.58012,27.498294
Manatee,-80.184083,26.086429
Manatee,-87.391321,30.305733
Manatee,-80.327757,27.493117
Manatee,-80.3687,27.64057
Manatee,-81.025833,26.970017
Manatee,-81.2563,25.754716
Manatee,-81.0949,29.315245
Manatee,-80.993333,25.218767
Manatee,-80.76783,28.4779
Manatee,-81.0206,26.9781
Manatee,-80.73206,28.52536
Manatee,-80.75013,28.52737
Manatee,-81.510114,25.958169
Manatee,-80.72909,28.48091
Manatee,-81.967951,26.980029
Manatee,-80.42529,27.74542
Manatee,-80.58509,28.10836
Manatee,-81.35829,28.91496
Manatee,-81.09491,29.315254
Manatee,-81.509676,25.958567
Manatee,-80.44077,27.7744
Manatee,-82.468288,27.119484
Manatee,-80.337503,27.495083
Manatee,-80.40265,27.75652
Manatee,-80.68222,28.35651
Manatee,-80.873316,27.151542
Manatee,-80.14176,25.764501
Manatee,-82.721914,28.176375
Manatee,-82.681086,27.515697
Manatee,-81.50686,25.95765
Manatee,-81.7775,26.063983
Manatee,-81.706567,25.945867
Manatee,-82.029097,26.603356
Manatee,-81.622841,30.216032
Manatee,-81.508036,25.957002
Manatee,-80.326061,27.264587
Manatee,-80.922343,26.760508
Manatee,-81.843998,26.669996
Manatee,-80.56628,28.06928
Manatee,-80.262076,27.315163
Manatee,-81.99026,27.022389
Manatee,-81.118767,26.889301
Manatee,-82.763627,28.121076
Manatee,-80.63814,28.15415
Manatee,-82.76675,29.05002
Manatee,-80.140983,27.111832
Manatee,-80.082966,26.962838
Manatee,-80.325534,27.466777
Manatee,-81.863598,26.386285
Manatee,-80.50682,27.80046
Manatee,-81.994255,26.963811
Manatee,-80.73543,28.50175
Manatee,-81.638154,30.197563
Manatee,-81.697272,26.724536
Manatee,-82.301061,26.852878
Manatee,-81.384002,29.06326
Manatee,-80.60045,28.07681
Manatee,-80.11344,26.075931
Manatee,-80.115476,26.09466
Manatee,-80.126346,27.074054
Manatee,-81.36812,30.107898
Manatee,-80.71705,28.40673
Manatee,-80.76243,28.46819
Manatee,-82.017,26.542968
Manatee,-81.797217,26.690633
Manatee,-82.213839,26.95487
Manatee,-80.797621,27.207751
Manatee,-82.640479,28.51562
Manatee,-80.270849,27.213661
Manatee,-81.50905,25.948569
Manatee,-81.811394,26.284903
Manatee,-80.47334,27.87922
Manatee,-80.50406,27.88634
Manatee,-80.81027,28.65025
Manatee,-80.67079,28.3954
Manatee,-80.45201,27.8552
Manatee,-80.80402,28.6008
Manatee,-81.796093,26.690029
Manatee,-81.795917,26.690267
Manatee,-80.75631,28.46863
Manatee,-81.7845,26.688432
Manatee,-82.092198,26.956359
Manatee,-80.37359,27.65589
Manatee,-80.51048,27.78941
Manatee,-80.7244,28.44631
Manatee,-82.2875,26.830167
Manatee,-80.66303,28.37072
Manatee,-80.66105,28.40799
Manatee,-80.42976,27.82262
Manatee,-81.511361,25.956922
Manatee,-80.80426,28.6193
Manatee,-81.805683,26.690253
Manatee,-80.11348,26.078117
Manatee,-80.113855,26.081734
Manatee,-82.43279,27.04462
Manatee,-81.9744,26.51406
Manatee,-82.19504,26.542
Manatee,-82.0899,26.66822
Manatee,-81.79433,26.68847
Manatee,-81.88539,26.41669
Manatee,-81.79559,26.68931
Manatee,-82.05465,26.64856
Manatee,-80.40144,27.72247
Manatee,-81.85383,26.66154
Manatee,-82.4365,27.0485
Manatee,-81.60107,29.64451
Manatee,-81.79739,26.68871
Manatee,-81.71452,30.25171
Manatee,-80.10455,26.20338
Manatee,-80.99879,29.17752
Manatee,-81.35749,30.13831
Manatee,-80.61133,28.18839
Manatee,-81.30502,29.95602
Manatee,-80.61118,28.09739
Manatee,-80.72299,28.48944
Manatee,-82.61333,27.87008
Manatee,-82.03532,26.44626
Manatee,-80.79752,28.57648
Manatee,-80.75612,28.46861
Manatee,-80.75923,28.73227
Manatee,-81.34669,28.97309
Manatee,-82.08704,26.53857
Manatee,-80.63885,28.1252
Manatee,-81.50964,25.94279
Manatee,-81.66929,30.05739
Manatee,-81.42793,30.28474
Manatee,-81.40804,30.38856
Manatee,-81.80368,26.69581
Manatee,-80.50773,27.82553
Manatee,-81.93182,26.58054
Manatee,-82.38514,27.00094
Manatee,-80.6053,28.20085
Manatee,-80.29065,27.47499
Manatee,-81.64011,30.39805
Manatee,-80.13017,26.01481
Manatee,-80.36902,27.64602
Manatee,-80.58193,28.14723
Manatee,-80.72082,28.44153
Manatee,-80.12756,26.00886
Manatee,-80.76208,28.46897
Manatee,-80.65881,28.58852
Manatee,-80.60358,28.16349
Manatee,-82.41494,27.79255
Manatee,-82.72941,27.93449
Manatee,-82.58963,28.87593
Manatee,-81.69251,30.06705
Manatee,-81.6149,30.3188
Manatee,-82.48763,27.82359
Manatee,-80.72301,28.43379
Manatee,-80.115445,26.076987
Manatee,-80.64909,28.3336
Manatee,-81.94016,26.5325
Manatee,-81.50828,25.94873
Manatee,-82.17999,26.51143
Manatee,-81.79215,26.68811
Manatee,-81.79599,26.68868
Manatee,-82.02612,26.49141
Manatee,-81.32757,25.89131
Manatee,-82.18597,26.69363
Manatee,-82.16962,26.6946
Manatee,-80.69272,28.39486
Manatee,-80.50535,27.80295
Manatee,-81.97997,26.45506
Manatee,-82.046,26.6441
Manatee,-82.19675,26.54713
Manatee,-82.24292,26.69723
Manatee,-80.61087,28.20095
Manatee,-80.72983,28.60829
Manatee,-81.10737,29.43827
Manatee,-81.5543,30.38737
Manatee,-80.29684,25.69366
Manatee,-81.79613,26.69094
Manatee,-80.76161,28.46888
Manatee,-80.72082,28.43433
Manatee,-80.79801,28.87922
Manatee,-81.84063,26.66684
Manatee,-81.65696,30.22771
Manatee,-82.04333,26.8861
Manatee,-80.62926,28.20219
Manatee,-81.05584,26.96121
Manatee,-81.32426,26.79152
Manatee,-85.48273,29.95813
Manatee,-81.29376,29.82447
Manatee,-81.32829,26.79244
Manatee,-81.30428,26.78888
Manatee,-81.5531,29.82196
Manatee,-80.16919,26.01256
Manatee,-80.18176,26.08751
Manatee,-80.0478,26.77511
Manatee,-81.35053,28.95618
Manatee,-81.82047,26.68608
Manatee,-82.25333,26.74363
Manatee,-81.38754,25.85916
Manatee,-80.6166,28.29902
Manatee,-80.61509,28.29419
Manatee,-82.00862,26.5435
Manatee,-82.04498,26.67518
Manatee,-81.80259,26.6993
Manatee,-82.03304,26.97073
Manatee,-81.32755,26.79301
Manatee,-81.85506,26.65443
Manatee,-81.10043,29.28329
Manatee,-80.74052,28.45914
Manatee,-80.61115,28.29771
Manatee,-81.9827,26.51157
Manatee,-80.64029,28.31083
Manatee,-80.77085,28.69114
Manatee,-80.61209,28.30454
Manatee,-80.75733,28.43617
Manatee,-80.6843,28.3709
Manatee,-80.65815,28.32521
Manatee,-80.62547,28.31168
Manatee,-80.67611,28.24061
Manatee,-81.85731,26.43104
Manatee,-81.50323,30.38478
Manatee,-81.94926,26.98383
Manatee,-82.02678,26.44353
Manatee,-80.36359,27.58068
Manatee,-81.49156,26.74544
Manatee,-81.68839,26.05004
Manatee,-80.7195,28.44066
Manatee,-82.79527,27.81267
Manatee,-82.06297,26.76107
Manatee,-80.81139,28.62358
Manatee,-80.63813,28.40912
Manatee,-82.22556,26.77795
Manatee,-81.87329,26.44825
Manatee,-81.30505,26.78927
Manatee,-81.65163,29.69913
Manatee,-81.20736,29.59441
Manatee,-81.71787,29.55067
Manatee,-82.15092,26.99495
Manatee,-82.66444,28.00978
Manatee,-80.24654,25.79481
Manatee,-80.53653,27.95322
Manatee,-82.01255,26.59554
Manatee,-80.79449,28.55096
Manatee,-80.69533,28.36875
Manatee,-81.14042,29.4391
Manatee,-81.78929,26.34092
Manatee,-81.84953,26.65305
Manatee,-82.53256,27.88013
Manatee,-82.65978,27.49668
Manatee,-82.78629,28.18292
Manatee,-82.79387,27.76912
Manatee,-80.74191,28.3924
Manatee,-80.69051,28.37112
Manatee,-80.30345,25.57395
Manatee,-80.784,28.5398
Manatee,-81.84454,26.688
Manatee,-80.93394,27.03386
Manatee,-81.8888,26.61892
Manatee,-80.37994,27.6956
Manatee,-82.70535,28.23871
Manatee,-82.72271,27.71147
Manatee,-80.04308,26.54381
Manatee,-80.61775,28.07463
Manatee,-82.31939,26.8797
Manatee,-82.10293,26.64977
Manatee,-81.34208,28.94265
Manatee,-81.57442,25.89861
Manatee,-82.72153,29.02316
Manatee,-82.6581,28.91548
Manatee,-82.24268,27.03952
Manatee,-80.63037,28.41554
Manatee,-82.08714,26.92676
Manatee,-82.6146,28.78706
Manatee,-82.32661,27.86883
Manatee,-82.59457,28.8832
Manatee,-82.41053,27.51656
Manatee,-82.84809,27.88596
Manatee,-81.72366,29.54771
Manatee,-81.71325,30.04368
Manatee,-82.4739,27.82165
Manatee,-82.73028,27.74325
Manatee,-80.77658,28.49724
Manatee,-80.62516,28.3263
Manatee,-80.62579,28.18785
Manatee,-80.60527,28.08714
Manatee,-81.73871,25.95743
Manatee,-80.8429,28.77697
Manatee,-80.61906,28.31746
Manatee,-80.6059,28.15747
Manatee,-80.72309,28.43427
Manatee,-80.68597,28.26585
Manatee,-81.09299,29.31447
Manatee,-81.60744,26.71385
Manatee,-80.30411,27.46775
Manatee,-80.82712,28.86565
Manatee,-80.66035,28.31402
Manatee,-80.65994,28.30799
Manatee,-80.95599,29.11647
Manatee,-80.66317,28.3686
Manatee,-80.69515,28.36979
Manatee,-80.85769,28.90966
Manatee,-82.5635,27.97968
Manatee,-81.85166,26.47339
Manatee,-80.22816,25.78467
Manatee,-81.58729,29.70692
Manatee,-80.64025,28.41002
Manatee,-80.54634,28.44401
Manatee,-82.61649,28.90303
Manatee,-81.88674,26.40682
Manatee,-82.16061,26.69458
Manatee,-81.9534,26.52778
Manatee,-81.94479,26.47148
Manatee,-80.6189,28.41223
Manatee,-82.76839,27.8055
Manatee,-80.29459,27.24406
Manatee,-80.292,27.20023
Manatee,-81.09531,29.30989
Manatee,-81.58318,30.13214
Manatee,-80.65978,28.33041
Manatee,-80.67202,28.40949
Manatee,-80.86038,28.90528
Manatee,-80.91875,29.02274
Manatee,-80.61403,28.31739
Manatee,-82.46417,28.01539
Manatee,-82.82787,27.97635
Manatee,-82.03442,26.56651
Manatee,-82.3168,26.87006
Manatee,-81.88457,27.22636
Manatee,-80.2469,25.69797
Manatee,-80.16448,25.84809
Manatee,-80.06854,26.3898
Manatee,-80.53211,28.31216
Manatee,-80.81012,28.76116
Manatee,-80.38316,27.68353
Manatee,-80.81581,28.65037
Manatee,-80.61849,28.3434
Manatee,-80.37721,27.63066
Manatee,-80.61728,28.20993
Manatee,-81.76208,26.01928
Manatee,-82.73445,28.24116
Manatee,-81.30461,26.78929
Manatee,-82.15408,26.66252
Manatee,-80.32853,27.47093
Manatee,-80.19475,27.15093
Manatee,-80.36751,25.88704
Manatee,-81.6207,30.34872
Manatee,-81.10225,29.28281
Manatee,-80.62176,28.33267
Manatee,-82.5188,27.2298
Manatee,-82.63947,27.38883
Manatee,-80.57981,28.03066
Manatee,-81.576376,29.21374
Manatee,-81.397206,25.826705
Manatee,-82.0428,26.496401
Manatee,-82.606594,27.372905
Manatee,-82.518906,27.246905
Manatee,-81.588961,30.720554
Manatee,-82.573757,27.569271
Manatee,-82.703761,27.736885
Manatee,-81.9642,26.976
Manatee,-80.3763,27.69023
Manatee,-80.349789,27.328934
Manatee,-82.596896,27.828842
Manatee,-81.071509,29.294695
Manatee,-82.266334,27.026523
Manatee,-82.39663,26.983869
Manatee,-82.0256,26.4891
Manatee,-81.996997,26.518769
Manatee,-81.649086,30.390695
Manatee,-80.58954,28.02725
Manatee,-81.7486,25.9615
Manatee,-81.9621,26.5567
Manatee,-82.3457,26.9025
Manatee,-81.511509,25.957309
Manatee,-80.13178,26.01199
Manatee,-80.09337,26.23231
Manatee,-80.37479,27.63086
Manatee,-80.6295,28.41557
Manatee,-83.618999,29.847989
Manatee,-80.37353,27.65702
Manatee,-80.5058,27.80742
Manatee,-80.119121,26.097703
Manatee,-80.279398,27.428485
Manatee,-81.306221,29.960361
Manatee,-80.59847,28.38221
Manatee,-80.66589,28.39058
Manatee,-82.24759,26.767754
Manatee,-80.66294,28.26676
Manatee,-80.72185,28.44718
Manatee,-80.164855,26.023971
Manatee,-80.162959,27.193356
Manatee,-81.5086,25.9143
Manatee,-80.333212,27.478776
Manatee,-80.46957,27.82902
Manatee,-80.53978,28.03244
Manatee,-81.624,25.89277
Manatee,-80.76264,28.46916
Manatee,-81.5079,25.95095
Manatee,-81.109677,29.2723
Manatee,-80.115892,26.082151
Manatee,-80.79768,28.57197
Manatee,-80.067398,26.833715
Manatee,-80.58298,28.03107
Manatee,-80.49312,27.84334
Manatee,-80.958921,25.360501
Manatee,-80.99207,25.42971
Manatee,-81.073924,25.434731
Manatee,-82.617257,28.837869
Manatee,-80.62058,28.17118
Manatee,-80.067026,26.429688
Manatee,-80.60495,28.20086
Manatee,-80.387318,27.652329
Manatee,-80.74606,28.40368
Manatee,-80.60137,28.13739
Manatee,-80.129501,26.102449
Manatee,-80.5667,28.01562
Manatee,-82.020826,26.596834
Manatee,-82.68657,27.43222
Manatee,-82.266959,27.054259
Manatee,-82.463149,27.879693
Manatee,-80.445558,27.856939
Manatee,-80.52113,27.9306
Manatee,-80.324833,27.480166
Manatee,-80.295299,27.429716
Manatee,-81.87336,26.6739
Manatee,-82.565421,27.632104
Manatee,-80.50773,27.79622
Manatee,-80.972424,29.159953
Manatee,-80.72054,28.35614
Manatee,-80.50453,27.82903
Manatee,-80.186186,26.085942
Manatee,-80.252063,27.165374
Manatee,-81.64338,29.2458
Manatee,-80.57532,28.08585
Manatee,-82.699213,28.956044
Manatee,-80.050696,26.764081
Manatee,-81.50823,25.9549
Manatee,-81.15712,26.78605
Manatee,-81.32365,25.89918
Manatee,-80.67375,28.39439
Manatee,-80.50547,27.80155
Manatee,-81.096766,29.303261
Manatee,-80.121282,26.157098
Manatee,-80.61279,28.07442
Manatee,-80.5003,27.83834
Manatee,-80.58172,28.04215
Manatee,-80.63872,28.21006
Manatee,-80.580039,28.034263
Manatee,-82.436236,27.903453
Manatee,-81.202233,25.695082
Manatee,-80.6061,28.48803
Manatee,-82.06515,26.650567
Manatee,-80.332926,27.478875
Manatee,-80.91855,29.06774
Manatee,-81.35336,28.9745
Manatee,-80.69795,28.38001
Manatee,-80.38087,27.63066
Manatee,-80.61869,28.51707
Manatee,-82.08125,26.639967
Manatee,-80.49616,27.85284
Manatee,-80.61259,28.07423
Manatee,-80.59636,28.06789
Manatee,-80.13352,26.121039
Manatee,-82.667597,29.024441
Manatee,-80.114622,26.088136
Manatee,-80.041727,26.748923
Manatee,-80.67845,28.24489
Manatee,-81.8764,26.6628
Manatee,-82.651148,27.700628
Manatee,-81.869469,26.394518
Manatee,-81.595139,30.133821
Manatee,-82.040367,26.456459
Manatee,-82.433563,27.522942
Manatee,-81.721703,29.548449
Manatee,-80.287651,25.640682
Manatee,-81.512848,25.953388
Manatee,-81.386772,25.86187
Manatee,-81.591995,25.968489
Manatee,-81.933144,26.562172
Manatee,-82.595932,27.987446
Manatee,-80.199776,27.16975
Manatee,-80.132706,25.917383
Manatee,-81.701248,29.558071
Manatee,-82.759483,27.601458
Manatee,-80.695068,28.38306
Manatee,-81.874779,26.669241
Manatee,-82.390015,26.975477
Manatee,-81.523033,29.165951
Manatee,-81.96431,26.46077
Manatee,-82.668259,27.487623
Manatee,-81.921059,26.561329
Manatee,-81.11528,29.446854
Manatee,-82.73613,27.530216
Manatee,-81.116997,29.450666
Manatee,-81.362968,25.91048
Manatee,-81.870384,26.395681
Manatee,-82.21331,26.598291
Manatee,-81.872162,26.403399
Manatee,-82.070862,26.490973
Manatee,-81.939087,26.635
Manatee,-82.180664,26.549734
Manatee,-80.666542,28.603094
Manatee,-81.782036,26.165852
Manatee,-82.643578,27.486837
Manatee,-81.77887,26.167463
Manatee,-80.627274,28.191273
Manatee,-81.926918,26.533821
Manatee,-81.222069,29.595888
Manatee,-81.223412,29.599817
Manatee,-82.059891,26.590586
Manatee,-81.990227,27.022291
Manatee,-80.616386,28.31674
Manatee,-82.60212,28.891118
Manatee,-82.612614,27.536483
Manatee,-81.820338,26.695528
Manatee,-81.643296,25.925296
Manatee,-82.62498,29.013278
Manatee,-82.717475,28.174751
Manatee,-81.857092,26.469781
Manatee,-80.412059,25.133129
Manatee,-80.90382,28.992786
Manatee,-82.153861,26.471347
Manatee,-81.549692,25.882631
Manatee,-82.177824,26.773349
Manatee,-81.509227,25.959622
Manatee,-82.457289,27.694803
Manatee,-80.823708,27.237698
Manatee,-82.389738,26.988603
Manatee,-81.800654,26.700533
Manatee,-82.159289,26.782649
Manatee,-80.824623,28.859154
Manatee,-81.895211,26.596782
Manatee,-80.321343,27.475401
Manatee,-82.322718,26.896941
Manatee,-81.712357,25.957344
Manatee,-82.30151,26.852443
Manatee,-81.114716,29.265611
Manatee,-80.37986,27.65282
Manatee,-82.377913,26.960015
Manatee,-81.793631,26.694749
Manatee,-80.57197,28.111444
Manatee,-81.508509,25.952131
Manatee,-81.349411,25.821103
Manatee,-82.408231,27.793716
Manatee,-81.787165,26.68694
Manatee,-80.355913,27.534674
Manatee,-81.923698,26.539344
Manatee,-80.326374,27.467257
Manatee,-82.238978,26.78384
Manatee,-82.183903,26.775429
Manatee,-81.787492,26.688062
Manatee,-82.047929,26.63885
Manatee,-82.505025,27.23004
Manatee,-82.578446,27.324023
Manatee,-81.796003,26.6956
Manatee,-81.784245,26.687533
Manatee,-81.505678,26.744013
Manatee,-81.328723,26.793137
Manatee,-80.49584,27.883203
Manatee,-81.788264,26.687698
Manatee,-81.813779,26.6936
Manatee,-81.779825,26.690782
Manatee,-80.43798,27.76569
Manatee,-82.086,26.5024
Manatee,-80.316794,27.517674
Manatee,-80.72499,28.40549
Manatee,-81.50858,29.118662
Manatee,-80.60905,28.37841
Manatee,-82.63969,28.784796
Manatee,-81.463554,30.392589
Manatee,-81.507786,30.389566
Manatee,-81.9375,26.985
Manatee,-80.71985,28.4343
Manatee,-80.72048,28.44122
Manatee,-81.089306,29.349128
Manatee,-80.915633,29.063631
Manatee,-80.60726,28.17697
Manatee,-80.66317,28.40089
Manatee,-82.724902,27.746934
Manatee,-81.28354,28.86881
Manatee,-81.128204,29.456305
Manatee,-82.353454,27.859352
Manatee,-80.60532,28.07621
Manatee,-80.76397,28.4721
Manatee,-80.175418,26.091943
Manatee,-82.1641,26.7067
Manatee,-80.61695,28.24177
Manatee,-82.430569,27.889275
Manatee,-82.843335,27.897221
Manatee,-80.60839,28.09221
Manatee,-82.757723,27.935208
Manatee,-80.58822,28.05656
Manatee,-82.260399,26.763
Manatee,-82.418327,27.754912
Manatee,-80.61403,28.31856
Manatee,-80.66812,28.37978
Manatee,-81.8799,26.4039
Manatee,-80.62018,28.33115
Manatee,-82.665876,27.964709
Manatee,-81.073392,29.294015
Manatee,-80.67615,28.24257
Manatee,-80.58853,28.12068
Manatee,-82.615708,27.855643
Manatee,-80.67016,28.39372
Manatee,-82.3842,27.0028
Manatee,-82.5074,27.2407
Manatee,-80.313468,27.515248
Manatee,-80.61276,28.32949
Manatee,-80.50775,27.7842
Manatee,-80.6099,28.21118
Manatee,-80.64804,28.23391
Manatee,-81.727187,30.123267
Manatee,-82.627536,28.878384
Manatee,-81.7964,26.6924
Manatee,-81.5073,25.949
Manatee,-81.7699,26.1243
Manatee,-81.43318,30.390253
Manatee,-81.570448,29.968149
Manatee,-81.087099,26.8399
Manatee,-82.573335,27.963381
Manatee,-80.71132,28.35937
Manatee,-81.0871,26.8399
Manatee,-81.5883,25.9661
Manatee,-80.63244,28.12525
Manatee,-80.616899,25.0033
Manatee,-82.486202,27.167339
Manatee,-81.985817,27.04328
Manatee,-80.63663,28.12548
Manatee,-80.69523,28.3696
Manatee,-80.814459,28.623632
Manatee,-81.508901,25.957501
Manatee,-82.0539,26.6199
Manatee,-81.751817,26.014567
Manatee,-82.486689,27.448127
Manatee,-80.60514,28.15258
Manatee,-80.72112,28.44665
Manatee,-80.72222,28.59134
Manatee,-82.504301,27.2149
Manatee,-81.9855,26.577901
Manatee,-80.61388,28.21453
Manatee,-80.09968,26.336869
Manatee,-81.137151,29.480661
Manatee,-80.71541,28.33062
Manatee,-80.61131,28.18732
Manatee,-81.133236,29.481159
Manatee,-80.63973,28.40903
Manatee,-82.442472,27.107196
Manatee,-82.585711,28.884471
Manatee,-81.0735,29.293983
Manatee,-82.323,26.8982
Manatee,-80.979406,29.143844
Manatee,-80.70058,28.38775
Manatee,-80.65164,28.23637
Manatee,-82.704951,29.031488
Manatee,-82.607544,28.011963
Manatee,-80.121958,26.166134
Manatee,-81.028791,29.234695
Manatee,-81.611372,30.219924
Manatee,-80.64128,28.32094
Manatee,-82.276154,26.833805
Manatee,-81.748409,30.293361
Manatee,-81.939,26.5819
Manatee,-82.709098,28.052732
Manatee,-82.492516,27.471353
Manatee,-80.45894,27.80132
Manatee,-81.6778,25.8427
Manatee,-82.3534,26.9444
Manatee,-82.4612,27.1147
Manatee,-82.533912,27.67727
Manatee,-80.297651,27.09516
Manatee,-82.185,26.5137
Manatee,-82.671191,27.47507
Manatee,-82.6935,29.032929
Manatee,-80.36785,27.67947
Manatee,-81.310013,29.882715
Manatee,-80.67746,28.36696
Manatee,-80.955721,29.115542
Manatee,-82.479303,27.717798
Manatee,-81.842,26.4742
Manatee,-82.580843,27.492245
Manatee,-80.050221,26.837225
Manatee,-81.9948,26.5641
Manatee,-81.619965,30.357337
Manatee,-81.5088,25.951
Manatee,-81.9582,26.6356
Manatee,-80.8696,28.93692
Manatee,-81.2883,26.8
Manatee,-80.249249,27.106152
Manatee,-81.12498,29.476816
Manatee,-80.246315,27.354713
Manatee,-80.86965,28.93637
Manatee,-82.0514,26.6808
Manatee,-80.045494,26.614073
Manatee,-80.63804,28.40921
Manatee,-80.334536,27.326973
Manatee,-80.129901,26.210283
Manatee,-81.85449,26.490362
Manatee,-80.61544,28.14232
Manatee,-80.19869,26.068025
Manatee,-80.82008,28.92393
Manatee,-80.9172,25.337
Manatee,-80.8912,25.2785
Manatee,-80.38481,27.70289
Manatee,-80.37642,27.6384
Manatee,-80.50868,27.79345
Manatee,-80.78845,28.67945
Manatee,-81.586932,30.314289
Manatee,-81.7899,26.687
Manatee,-80.583493,27.004241
Manatee,-80.76327,28.47046
Manatee,-81.109117,29.27145
Manatee,-81.529666,30.391264
Manatee,-81.5095,25.9452
Manatee,-81.5096,25.9598
Manatee,-81.112949,29.266844
Manatee,-80.9686,25.3928
Manatee,-80.04535,26.570566
Manatee,-80.69608,28.38804
Manatee,-81.8276,26.6878
Manatee,-80.36558,27.56363
Manatee,-80.73512,28.37951
Manatee,-80.321966,27.473957
Manatee,-80.225438,27.315941
Manatee,-81.1853,25.6823
Manatee,-80.756723,25.180091
Manatee,-80.612861,25.215464
Manatee,-80.603088,25.212131
Manatee,-81.408709,29.080036
Manatee,-80.90984,25.34435
Manatee,-80.580182,25.228576
Manatee,-80.645877,25.19005
Manatee,-80.541958,25.228786
Manatee,-80.49202,27.8618
Manatee,-81.1343,25.62232
Manatee,-81.06869,25.56598
Manatee,-81.05689,25.53677
Manatee,-81.05686,25.53689
Manatee,-81.00013,25.48771
Manatee,-81.11219,25.48552
Manatee,-81.20404,25.72046
Manatee,-80.3298,27.56013
Manatee,-81.358264,28.989234
Manatee,-82.4448,27.1038
Manatee,-82.4448,27.1038
Manatee,-81.9386,26.9873
Manatee,-81.8435,26.6883
Manatee,-82.0559,26.764
Manatee,-82.522336,27.491341
Manatee,-81.4259,25.8903
Manatee,-81.363,25.9103
Manatee,-80.108852,26.128879
Manatee,-80.058834,26.492818
Manatee,-80.20259,26.06881
Manatee,-80.351855,27.544351
Manatee,-81.8055,26.6951
Manatee,-82.4102,27.0141
Manatee,-81.084624,29.32499
Manatee,-80.161887,27.14998
Manatee,-80.103207,26.215749
Manatee,-80.12639,26.327443
Manatee,-80.9903,25.4207
Manatee,-82.738469,28.614917
Manatee,-80.76121,28.46897
Manatee,-80.76157,28.46929
Manatee,-80.50548,27.83251
Manatee,-80.71634,28.35567
Manatee,-80.66132,28.35551
Manatee,-80.77442,28.49291
Manatee,-81.706785,30.043843
Manatee,-80.47391,27.82876
Manatee,-81.7847,26.6881
Manatee,-80.50284,27.83046
Manatee,-81.074204,29.29656
Manatee,-80.181728,27.20767
Manatee,-82.590068,28.896264
Manatee,-80.179503,26.090235
Manatee,-80.75032,28.59417
Manatee,-81.612715,29.646836
Manatee,-82.588942,28.888353
Manatee,-81.8022,26.0955
Manatee,-80.65641,28.27471
Manatee,-80.335583,25.469961
Manatee,-80.61027,28.19131
Manatee,-80.60182,28.07771
Manatee,-80.66532,28.37104
Manatee,-80.5034,27.83354
Manatee,-82.417132,27.798171
Manatee,-81.8338,26.3828
Manatee,-80.184377,26.084086
Manatee,-80.2007,25.679299
Manatee,-80.60832,28.18099
